[tileset]
img=images/tilesets/tileset_cave.png

tile=16,1920,2023,192,96,96,48
tile=17,2112,2034,192,96,96,48
tile=18,1881,2119,192,96,96,48
tile=19,2073,2130,192,96,96,48
tile=20,3572,1222,192,96,96,48
tile=21,2304,1793,192,96,96,48
tile=22,2291,1889,192,96,96,48
tile=23,2304,2088,192,96,96,48
tile=24,3735,996,192,96,96,48
tile=25,3730,1092,192,96,96,48
tile=26,3764,1290,192,96,96,48
tile=27,3294,1761,192,96,96,48
tile=28,3096,1843,192,96,96,48
tile=29,3288,1857,192,96,96,48
tile=30,3440,1318,192,96,96,48
tile=31,3440,1414,192,96,96,48
tile=32,3440,1510,192,96,96,48
tile=33,3429,1606,192,96,96,48
tile=34,3726,1386,192,96,96,48
tile=35,3701,1482,192,96,96,48
tile=36,3486,1804,192,96,96,48
tile=37,3480,1900,192,96,96,48
tile=38,3678,1578,192,96,96,48
tile=39,3662,1674,192,96,96,48
tile=40,3678,1872,192,96,96,48
tile=41,3672,1968,192,96,96,48
tile=42,2483,1889,192,96,96,48
tile=43,2484,1985,192,96,96,48
tile=44,2496,2081,192,96,96,48
tile=45,2867,1893,192,96,96,48
tile=46,3059,1939,192,96,96,48
tile=47,3251,1953,192,96,96,48
tile=48,3443,1996,192,96,96,48
tile=49,2865,1989,192,96,96,48
tile=50,2865,2085,192,96,96,48
tile=51,3057,2035,192,96,96,48
tile=52,3249,2049,192,96,96,48
tile=53,3057,2131,192,96,96,48
tile=54,3441,2092,192,96,96,48
tile=55,3635,2064,192,96,96,48
tile=56,3893,1482,114,96,18,48
tile=57,3918,1386,114,96,96,48
tile=64,2880,0,176,339,96,298
tile=65,3056,0,176,339,80,298
tile=66,3207,683,176,323,80,275
tile=67,3383,680,176,323,96,275
tile=68,3232,0,176,339,96,298
tile=69,3408,0,176,339,80,298
tile=70,3559,680,176,317,80,269
tile=71,3735,679,176,317,96,269
tile=72,2112,1152,192,342,96,298
tile=73,2304,1108,183,346,87,298
tile=74,2112,1494,192,317,96,269
tile=75,2496,684,183,346,96,298
tile=76,2688,0,192,339,96,298
tile=77,2688,339,176,346,80,298
tile=78,1728,1728,192,317,96,269
tile=79,2864,339,176,346,96,298
tile=80,2769,1024,160,306,80,298
tile=81,3936,0,112,310,16,269
tile=82,3058,1296,160,278,80,230
tile=83,1614,1920,112,310,96,269
tile=84,1125,1920,168,312,88,298
tile=85,2929,1024,122,310,26,269
tile=86,3208,1006,168,276,80,228
tile=87,2647,1030,122,317,96,269
tile=96,3216,339,176,341,96,298
tile=97,3392,339,176,341,80,298
tile=98,2496,0,192,344,96,298
tile=99,1454,1920,160,314,80,298
tile=100,3584,0,176,340,96,298
tile=101,2679,685,176,339,80,298
tile=102,2304,768,192,340,96,298
tile=103,2487,1108,160,326,80,298
tile=104,2855,685,176,339,96,298
tile=105,3040,339,176,344,80,298
tile=106,3031,685,176,326,80,278
tile=107,2480,1454,176,326,96,278
tile=108,3568,340,176,339,96,298
tile=109,3744,340,176,339,80,298
tile=110,2901,1334,157,284,61,271
tile=111,3051,1011,157,285,61,271
tile=112,3760,0,176,340,96,298
tile=113,2304,1454,176,339,80,298
tile=114,2496,344,192,340,96,298
tile=115,1293,1920,161,314,81,298
tile=116,3218,1282,111,310,96,269
tile=117,3329,1282,111,310,15,269
tile=118,2656,1347,123,310,96,269
tile=119,2779,1330,122,310,26,269
tile=120,3920,340,131,310,96,269
tile=121,3920,650,131,310,35,269
tile=128,757,2152,93,79,39,65
tile=129,3340,2145,92,79,39,65
tile=130,850,2152,93,79,39,65
tile=131,2774,1891,93,79,39,65
tile=132,2675,1886,99,87,48,68
tile=133,3632,1443,69,133,24,121
tile=134,2496,1030,147,77,65,62
tile=135,3827,2082,80,120,21,108
tile=144,2656,1657,139,125,66,105
tile=145,3097,1574,82,206,17,189
tile=146,3329,1592,100,169,37,141
tile=147,3572,997,158,225,62,201
tile=148,1920,1728,192,295,96,261
tile=149,947,1920,178,313,82,268
tile=150,2112,1811,179,223,96,192
tile=151,2625,1782,168,104,72,67
tile=152,2496,1780,129,99,67,69
tile=153,768,1920,179,232,83,193
tile=160,3956,1289,92,86,40,65
tile=161,3249,2145,91,86,40,65
tile=162,3942,1181,93,108,35,92
tile=163,3927,1075,111,106,45,82
tile=176,3179,1737,115,106,67,85
tile=177,2793,1785,121,106,40,85
tile=178,3632,1318,94,125,35,92
tile=179,3927,960,118,115,45,91
tile=192,0,0,192,384,96,240
animation=192;0,0,250ms;1152,384,250ms;
tile=193,0,384,192,384,96,240
animation=193;0,384,250ms;768,1536,250ms;
tile=194,192,0,192,384,96,240
animation=194;192,0,250ms;960,1152,250ms;
tile=195,0,768,192,384,96,240
animation=195;0,768,250ms;1344,192,250ms;
tile=196,192,384,192,384,96,240
animation=196;192,384,250ms;1152,768,250ms;
tile=197,384,0,192,384,96,240
animation=197;384,0,250ms;960,1536,250ms;
tile=198,0,1152,192,384,96,240
animation=198;0,1152,250ms;1344,576,250ms;
tile=199,192,768,192,384,96,240
animation=199;192,768,250ms;1536,192,250ms;
tile=200,384,384,192,384,96,240
animation=200;384,384,250ms;1728,0,250ms;
tile=201,576,0,192,384,96,240
animation=201;576,0,250ms;1152,1152,250ms;
tile=202,0,1536,192,384,96,240
animation=202;0,1536,250ms;1344,960,250ms;
tile=203,192,1152,192,384,96,240
animation=203;192,1152,250ms;1536,576,250ms;
tile=204,384,768,192,384,96,240
animation=204;384,768,250ms;1728,384,250ms;
tile=205,576,384,192,384,96,240
animation=205;576,384,250ms;1920,0,250ms;
tile=206,768,0,192,384,96,240
animation=206;768,0,250ms;1152,1536,250ms;
tile=207,192,1536,192,384,96,240
animation=207;192,1536,250ms;1344,1344,250ms;
tile=208,384,1152,192,384,96,240
animation=208;384,1152,250ms;1536,960,250ms;
tile=209,576,768,192,384,96,240
animation=209;576,768,250ms;1728,768,250ms;
tile=210,768,384,192,384,96,240
animation=210;768,384,250ms;1920,384,250ms;
tile=211,960,0,192,384,96,240
animation=211;960,0,250ms;2112,0,250ms;
tile=212,384,1536,192,384,96,240
animation=212;384,1536,250ms;1536,1344,250ms;
tile=213,576,1152,192,384,96,240
animation=213;576,1152,250ms;1728,1152,250ms;
tile=214,768,768,192,384,96,240
animation=214;768,768,250ms;1920,768,250ms;
tile=215,960,384,192,384,96,240
animation=215;960,384,250ms;2112,384,250ms;
tile=216,1152,0,192,384,96,240
animation=216;1152,0,250ms;2304,0,250ms;
tile=217,576,1536,192,384,96,240
animation=217;576,1536,250ms;1920,1152,250ms;
tile=218,768,1152,192,384,96,240
animation=218;768,1152,250ms;2112,768,250ms;
tile=219,960,768,192,384,96,240
animation=219;960,768,250ms;2304,384,250ms;
tile=224,2676,1973,176,98,88,48
tile=225,3764,1188,178,102,85,53
tile=226,3486,1702,176,102,88,53
tile=227,2688,2071,177,97,85,48
tile=228,569,2112,188,119,92,64
tile=229,0,2112,190,119,94,64
tile=230,190,2112,190,119,94,64
tile=231,380,2112,189,120,93,64
tile=232,2304,1985,180,103,88,54
tile=233,3870,1680,181,101,87,53
tile=234,3870,1781,181,100,88,52
tile=235,2914,1791,182,102,88,53
tile=236,3864,1981,178,101,87,52
tile=237,3678,1770,179,102,88,53
tile=238,3870,1881,179,100,88,51
tile=239,3870,1578,181,102,89,53
tile=240,3376,1006,98,256,49,231
tile=241,3474,1003,98,256,49,231
tile=264,0,1920,384,192,96,96
tile=265,1344,0,384,192,96,96
animation=265;1344,0,66ms;384,1920,66ms;1344,1728,66ms;1728,1536,66ms;
# tile=266,2795,1640,148,145,64,107
# tile=267,2943,1618,154,173,58,135
# tile=268,3179,1592,150,145,63,107
# tile=269,1726,2045,155,173,86,135

[tileset]
img=images/tilesets/tileset_dungeon.png

tile=266,1438,2644,192,96,96,48
tile=267,1817,1588,192,95,96,47
tile=268,1754,1779,192,95,96,47
tile=269,1590,3288,192,96,96,48
tile=270,1754,1683,192,96,96,48
tile=271,1766,1874,192,96,96,48
tile=272,1766,1970,192,96,96,48
tile=273,1768,2066,192,96,96,48
tile=274,1782,2162,192,96,96,48
tile=275,1782,2258,192,96,96,48
tile=276,1782,2354,192,96,96,48
tile=277,1782,2450,192,96,96,48
tile=278,1782,2546,192,96,96,48
tile=279,1782,2642,192,96,96,48
tile=280,1782,2738,192,96,96,48
tile=281,1782,2834,192,96,96,48
tile=282,1782,2930,192,96,96,48
tile=283,1768,3026,192,96,96,48
tile=284,1768,3122,192,96,96,48
tile=285,1782,3218,192,96,96,48
tile=286,1782,3314,192,95,96,47
